Dehydroxylation of polyether polyols and their derivatives using a halogen-based catalyst (Fresh Patents),http://news.feedzilla.com/en_us/stories/science/408999346?client_source=api&format=json,"Polyether polyols, derivatives and combinations thereof are converted to
olefins under reductive or non-reductive dehydroxylation conditions, in the
presence of a halogen-based catalyst. Derivatives include polyether polyols
incorporated in polyurethanes. The process includes gas pressure from 1 psig
(˜6.89 KPa) to 2000 psig (˜13.79 MPa), a temperature from 50° C....

"
Dramatic Growth of Australian Bushfire as Seen from Space (Discover Magazine),http://news.feedzilla.com/en_us/stories/science/409030432?client_source=api&format=json,"Much of the United States may have been shivering over the past week or so,
with poor Buffalonians worried that their roofs might collapse under
staggering amounts of snow. But on the other side of the Earth, Australians
have had a far different experience. For Australia, it was the second warmest
October on record. (Globally, two separate reports place October as either the
warmest or in a tie for warmest.) That got me wondering what the wildfire
situation has been Down Under. So I fired

"
Ebola Outbreak: Sierra Leone Workers Dump Bodies in Kenema (bioethicscom),http://news.feedzilla.com/en_us/stories/science/409037097?client_source=api&format=json,"(BBC) - Burial workers in the Sierra Leonean city of Kenema have dumped bodies
in public in protest at non-payment of allowances for handling Ebola victims.
The workers, who went on strike over the issue, left 15 bodies abandoned at …
Read More

"
Firefox Will Soon Offer One-Click Buttons For Your Search Engines,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/iAT-5jWCwSE/story01.htm,"An anonymous reader writes: Mozilla today unveiled some of the new search features coming to Firefox. The company says the new additions are ""coming soon to a Firefox near you"" but didn't give a more specific timeline. The news comes less than a week after Mozilla struck a deal with Yahoo to replace Google as the default search engine in its browser for U.S. users. At the time, the company said a new search experience was coming in December, so we're betting the search revamp will come with the release of Firefox 34, which is currently in beta. In the future release, when you type a search term into the Firefox search box, you will get a list of reorganized search suggestions from the default search provider. Better yet, a new array of buttons below these suggestions will let you pick which search engine you want to send the query to.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Firefox+Will+Soon+Offer+One-Click+Buttons+For+Your+Search+Engines%3A+http%3A%2F%2Fbit.ly%2F1y9W4gx""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fnews.slashdot.org%2Fstory%2F14%2F11%2F25%2F2345209%2Ffirefox-will-soon-offer-one-click-buttons-for-your-search-engines%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://news.slashdot.org/story/14/11/25/2345209/firefox-will-soon-offer-one-click-buttons-for-your-search-engines?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://news.slashdot.org/story/14/11/25/2345209/firefox-will-soon-offer-one-click-buttons-for-your-search-engines?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=6184361&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/40d63974/sc/4/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/211598005496/u/49/f/647410/c/35028/s/40d63974/sc/4/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211598005496/u/49/f/647410/c/35028/s/40d63974/sc/4/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211598005496/u/49/f/647410/c/35028/s/40d63974/sc/4/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211598005496/u/49/f/647410/c/35028/s/40d63974/sc/4/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211598005496/u/49/f/647410/c/35028/s/40d63974/sc/4/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211598005496/u/49/f/647410/c/35028/s/40d63974/sc/4/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/211598005496/u/49/f/647410/c/35028/s/40d63974/sc/4/a2.htm""><img src=""http://da.feedsportal.com/r/211598005496/u/49/f/647410/c/35028/s/40d63974/sc/4/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/211598005496/u/49/f/647410/c/35028/s/40d63974/sc/4/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/iAT-5jWCwSE"" height=""1"" width=""1""/>"
Here's What Your Car Could Look Like In 2030,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/m2wy2NLMP80/story01.htm,"Nerval's Lobster writes: If you took your cubicle, four wheels, powerful AI, and brought them all together in unholy matrimony, their offspring might look something like the self-driving future car created by design consultants IDEO. That's not to say that every car on the road in 2030 will look like a mobile office, but technology could take driving to a place where a car's convenience and onboard software (not to mention smaller size) matter more than, say, speed or handling, especially as urban areas become denser and people potentially look at ""driving time"" as a time to get things done or relax as the car handles the majority of driving tasks. Then again, if old science-fiction movies have proven anything, it's that visions of automobile design thirty or fifty years down the road (pun intended) tend to be far, far different than the eventual reality. (Blade Runner, for example, posited that the skies above Los Angeles would swarm with flying cars by 2019.) So it's anyone's guess what you'll be driving a couple decades from now.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Here's+What+Your+Car+Could+Look+Like+In+2030%3A+http%3A%2F%2Fbit.ly%2F11Ro4Ld""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Ftech.slashdot.org%2Fstory%2F14%2F11%2F25%2F0027245%2Fheres-what-your-car-could-look-like-in-2030%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://tech.slashdot.org/story/14/11/25/0027245/heres-what-your-car-could-look-like-in-2030?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://tech.slashdot.org/story/14/11/25/0027245/heres-what-your-car-could-look-like-in-2030?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=6171043&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/40ce58c6/sc/36/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/211597968903/u/49/f/647410/c/35028/s/40ce58c6/sc/36/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597968903/u/49/f/647410/c/35028/s/40ce58c6/sc/36/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211597968903/u/49/f/647410/c/35028/s/40ce58c6/sc/36/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597968903/u/49/f/647410/c/35028/s/40ce58c6/sc/36/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211597968903/u/49/f/647410/c/35028/s/40ce58c6/sc/36/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597968903/u/49/f/647410/c/35028/s/40ce58c6/sc/36/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/211597968903/u/49/f/647410/c/35028/s/40ce58c6/sc/36/a2.htm""><img src=""http://da.feedsportal.com/r/211597968903/u/49/f/647410/c/35028/s/40ce58c6/sc/36/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/211597968903/u/49/f/647410/c/35028/s/40ce58c6/sc/36/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/m2wy2NLMP80"" height=""1"" width=""1""/>"
How Intel and Micron May Finally Kill the Hard Disk Drive,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/Gsn-NqjExxg/story01.htm,"itwbennett writes: For too long, it looked like SSD capacity would always lag well behind hard disk drives, which were pushing into the 6TB and 8TB territory while SSDs were primarily 256GB to 512GB. That seems to be ending. In September, Samsung announced a 3.2TB SSD drive. And during an investor webcast last week, Intel announced it will begin offering 3D NAND drives in the second half of next year as part of its joint flash venture with Micron. Meanwhile, hard drive technology has hit the wall in many ways. They can't really spin the drives faster than 7,200 RPM without increasing heat and the rate of failure. All hard drives have now is the capacity argument; speed is all gone. Oh, and price. We'll have to wait and see on that.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=How+Intel+and+Micron+May+Finally+Kill+the+Hard+Disk+Drive%3A+http%3A%2F%2Fbit.ly%2F1xYiAvo""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fhardware.slashdot.org%2Fstory%2F14%2F11%2F25%2F2027220%2Fhow-intel-and-micron-may-finally-kill-the-hard-disk-drive%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://hardware.slashdot.org/story/14/11/25/2027220/how-intel-and-micron-may-finally-kill-the-hard-disk-drive?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://hardware.slashdot.org/story/14/11/25/2027220/how-intel-and-micron-may-finally-kill-the-hard-disk-drive?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=6183233&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/40d57d10/sc/28/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/213968881785/u/49/f/647410/c/35028/s/40d57d10/sc/28/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/213968881785/u/49/f/647410/c/35028/s/40d57d10/sc/28/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/213968881785/u/49/f/647410/c/35028/s/40d57d10/sc/28/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/213968881785/u/49/f/647410/c/35028/s/40d57d10/sc/28/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/213968881785/u/49/f/647410/c/35028/s/40d57d10/sc/28/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/213968881785/u/49/f/647410/c/35028/s/40d57d10/sc/28/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/213968881785/u/49/f/647410/c/35028/s/40d57d10/sc/28/a2.htm""><img src=""http://da.feedsportal.com/r/213968881785/u/49/f/647410/c/35028/s/40d57d10/sc/28/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/213968881785/u/49/f/647410/c/35028/s/40d57d10/sc/28/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/Gsn-NqjExxg"" height=""1"" width=""1""/>"
How the Color Red Influences Our Behavior (Scientific American),http://news.feedzilla.com/en_us/stories/science/408984109?client_source=api&format=json,"The facts and fictions of crimson perception


-- Read more on ScientificAmerican.com

"
How the Pentagon's Robots Would Automate War,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/tT08JQlw5qA/story01.htm,"rossgneumann writes: Pentagon officials are worried that the U.S. military is losing its edge compared to competitors like China, and are willing to explore almost anything to stay on top&mdash;including creating robots capable of becoming fighting machines. A 72-page document throws detailed light on the far-reaching implications of the Pentagon's plan to monopolize imminent ""transformational advances"" in biotechnology, robotics and artificial intelligence, information technology, nanotechnology, and energy.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=How+the+Pentagon's+Robots+Would+Automate+War%3A+http%3A%2F%2Fbit.ly%2F1v6ya4o""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fhardware.slashdot.org%2Fstory%2F14%2F11%2F25%2F0023213%2Fhow-the-pentagons-robots-would-automate-war%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://hardware.slashdot.org/story/14/11/25/0023213/how-the-pentagons-robots-would-automate-war?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://hardware.slashdot.org/story/14/11/25/0023213/how-the-pentagons-robots-would-automate-war?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=6171029&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/40cd2673/sc/1/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/213968845303/u/49/f/647410/c/35028/s/40cd2673/sc/1/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/213968845303/u/49/f/647410/c/35028/s/40cd2673/sc/1/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/213968845303/u/49/f/647410/c/35028/s/40cd2673/sc/1/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/213968845303/u/49/f/647410/c/35028/s/40cd2673/sc/1/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/213968845303/u/49/f/647410/c/35028/s/40cd2673/sc/1/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/213968845303/u/49/f/647410/c/35028/s/40cd2673/sc/1/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/213968845303/u/49/f/647410/c/35028/s/40cd2673/sc/1/a2.htm""><img src=""http://da.feedsportal.com/r/213968845303/u/49/f/647410/c/35028/s/40cd2673/sc/1/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/213968845303/u/49/f/647410/c/35028/s/40cd2673/sc/1/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/tT08JQlw5qA"" height=""1"" width=""1""/>"
How the World's First Computer Was Rescued From the Scrap Heap,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/rI--2Dnw0Sk/story01.htm,"anavictoriasaavedra sends this quote from Wired: ""Eccentric billionaires are tough to impress, so their minions must always think big when handed vague assignments. Ross Perot's staffers did just that in 2006, when their boss declared that he wanted to decorate his Plano, Texas, headquarters with relics from computing history. Aware that a few measly Apple I's and Altair 880's wouldn't be enough to satisfy a former presidential candidate, Perot's people decided to acquire a more singular prize: a big chunk of ENIAC, the ""Electronic Numerical Integrator And Computer."" The ENIAC was a 27-ton, 1,800-square-foot bundle of vacuum tubes and diodes that was arguably the world's first true computer. The hardware that Perot's team diligently unearthed and lovingly refurbished is now accessible to the general public for the first time, back at the same Army base where it almost rotted into oblivion.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=How+the+World's+First+Computer+Was+Rescued+From+the+Scrap+Heap%3A+http%3A%2F%2Fbit.ly%2F1yTPRVq""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fhardware.slashdot.org%2Fstory%2F14%2F11%2F25%2F2233255%2Fhow-the-worlds-first-computer-was-rescued-from-the-scrap-heap%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://hardware.slashdot.org/story/14/11/25/2233255/how-the-worlds-first-computer-was-rescued-from-the-scrap-heap?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://hardware.slashdot.org/story/14/11/25/2233255/how-the-worlds-first-computer-was-rescued-from-the-scrap-heap?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=6184187&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/40d6309d/sc/36/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/211598004410/u/49/f/647410/c/35028/s/40d6309d/sc/36/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211598004410/u/49/f/647410/c/35028/s/40d6309d/sc/36/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211598004410/u/49/f/647410/c/35028/s/40d6309d/sc/36/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211598004410/u/49/f/647410/c/35028/s/40d6309d/sc/36/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211598004410/u/49/f/647410/c/35028/s/40d6309d/sc/36/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211598004410/u/49/f/647410/c/35028/s/40d6309d/sc/36/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/211598004410/u/49/f/647410/c/35028/s/40d6309d/sc/36/a2.htm""><img src=""http://da.feedsportal.com/r/211598004410/u/49/f/647410/c/35028/s/40d6309d/sc/36/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/211598004410/u/49/f/647410/c/35028/s/40d6309d/sc/36/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/rI--2Dnw0Sk"" height=""1"" width=""1""/>"
How to Hijack A Cell (Scientific American),http://news.feedzilla.com/en_us/stories/science/409035093?client_source=api&format=json,"Taking control of cells by squeezing them


-- Read more on ScientificAmerican.com

"
International collaboration completes genome sequence of centipede (Eurekalert),http://news.feedzilla.com/en_us/stories/science/409044537?client_source=api&format=json,"(_Baylor College of Medicine_) An international collaboration of scientists
including Baylor College of Medicine has completed the first genome sequence
of a myriapod, Strigamia maritima -- a member of a group venomous centipedes
that care for their eggs -- and uncovered new clues about their biological
evolution and unique absence of vision and circadian rhythm.

"
"Kim Dotcom Regrets Not Taking Copyright Law and MPAA ""More Seriously""",http://rss.slashdot.org/~r/Slashdot/slashdot/~3/vW-EsMk9rWQ/story01.htm,"concertina226 writes Kim Dotcom has spoken out about his long battle over copyright with the U.S. government and his regrets about the events that have led to his arrest ahead of his bail breach hearing on Thursday that could see him return to jail in New Zealand. ""Would I have done things differently? Of course. My biggest regret is I didn't take the threat of the copyright law and the MPAA seriously enough,"" Dotcom said via live video link from his mansion in Auckland, New Zealand at the Unbound Digital conference in London on Tuesday. ... ""We never for a minute thought that anyone would bring any criminal actions against us. We had in-house legal counsel, we had three outside firms working for us who reviewed our sites, and not once had any of them mentioned any form of legal risk, so I wish I had known that there was a risk.""<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Kim+Dotcom+Regrets+Not+Taking+Copyright+Law+and+MPAA+%22More+Seriously%22%3A+http%3A%2F%2Fbit.ly%2F1xXoXPy""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fyro.slashdot.org%2Fstory%2F14%2F11%2F25%2F1537259%2Fkim-dotcom-regrets-not-taking-copyright-law-and-mpaa-more-seriously%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://yro.slashdot.org/story/14/11/25/1537259/kim-dotcom-regrets-not-taking-copyright-law-and-mpaa-more-seriously?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://yro.slashdot.org/story/14/11/25/1537259/kim-dotcom-regrets-not-taking-copyright-law-and-mpaa-more-seriously?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=6180353&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/40d372f9/sc/30/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/211598022129/u/49/f/647410/c/35028/s/40d372f9/sc/30/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211598022129/u/49/f/647410/c/35028/s/40d372f9/sc/30/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211598022129/u/49/f/647410/c/35028/s/40d372f9/sc/30/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211598022129/u/49/f/647410/c/35028/s/40d372f9/sc/30/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211598022129/u/49/f/647410/c/35028/s/40d372f9/sc/30/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211598022129/u/49/f/647410/c/35028/s/40d372f9/sc/30/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/211598022129/u/49/f/647410/c/35028/s/40d372f9/sc/30/a2.htm""><img src=""http://da.feedsportal.com/r/211598022129/u/49/f/647410/c/35028/s/40d372f9/sc/30/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/211598022129/u/49/f/647410/c/35028/s/40d372f9/sc/30/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/vW-EsMk9rWQ"" height=""1"" width=""1""/>"
Lionfish analysis reveals most vulnerable prey as invasion continues (Biologynews),http://news.feedzilla.com/en_us/stories/science/409003713?client_source=api&format=json,"
Stephanie Green studies lionfish in The Bahamas. If you live in lionfish
territory in the Atlantic Ocean, the last thing you want to be is a small fish
with a long, skinny body, resting by yourself at night, near the bottom of the
seafloor.

"
Mystery of Scotch Whisky Rings Solved [Slide Show] (Scientific American),http://news.feedzilla.com/en_us/stories/science/409005595?client_source=api&format=json,"How a photographer's curiosity led to new scientific insight into the fluid
dynamics of binary liquids


-- Read more on ScientificAmerican.com

"
